freq_hz,lsd
537.109375,4.501759
541.992188,4.524467
546.875000,4.492678
551.757812,4.439387
556.640625,4.516886
561.523438,4.507833
566.406250,4.501487
571.289062,4.519889
576.171875,4.517069
581.054688,4.532881
585.937500,4.586582
590.820312,4.716526
595.703125,4.600444
600.585938,4.564796
605.468750,4.563034
610.351562,4.578650
615.234375,4.650595
620.117188,4.751204
625.000000,4.863378
629.882812,4.939219
634.765625,4.972710
639.648438,5.001424
644.531250,4.995448
649.414062,4.976598
654.296875,5.032965
659.179688,5.022918
664.062500,4.995358
668.945312,5.024641
673.828125,4.971629
678.710938,4.977585
683.593750,5.016047
688.476562,5.021219
693.359375,5.016143
698.242188,5.010013
703.125000,4.989963
708.007812,4.999895
712.890625,4.957158
717.773438,4.943300
722.656250,4.962500
727.539062,4.926138
732.421875,5.003615
737.304688,5.096722
742.187500,5.066255
747.070312,5.039723
751.953125,5.025561
756.835938,5.015513
761.718750,5.060001
766.601562,5.074940
771.484375,5.130025
776.367188,5.231022
781.250000,5.279471
786.132812,5.381379
791.015625,5.472276
795.898438,5.501356
800.781250,5.494232
805.664062,5.499045
810.546875,5.444535
815.429688,5.446165
820.312500,5.441613
825.195312,5.425861
830.078125,5.426918
834.960938,5.425951
839.843750,5.435238
844.726562,5.461545
849.609375,5.443186
854.492188,5.434296
859.375000,5.455508
864.257812,5.418379
869.140625,5.425302
874.023438,5.399011
878.906250,5.505389
883.789062,5.451863
888.671875,5.448925
893.554688,5.467781
898.437500,5.491307
903.320312,5.440867
908.203125,5.458618
913.085938,5.425573
917.968750,5.429532
922.851562,5.419618
927.734375,5.439420
932.617188,5.475461
937.500000,5.450825
942.382812,5.500229
947.265625,5.470961
952.148438,5.475341
957.031250,5.532121
961.914062,5.574494
966.796875,5.584462
971.679688,5.684044
976.562500,5.738627
981.445312,5.805284
986.328125,5.882381
991.210938,5.883974
996.093750,5.928839
1000.976562,5.971379
1005.859375,5.918996
1010.742188,5.899454
1015.625000,5.914611
1020.507812,5.904817
1025.390625,5.939591
1030.273438,5.950569
1035.156250,5.941702
1040.039062,5.950525
1044.921875,5.959078
1049.804688,5.929162
1054.687500,5.939898
1059.570312,5.916375
1064.453125,5.929905
1069.335938,5.912112
1074.218750,5.901368
1079.101562,5.920899
1083.984375,5.932136
1088.867188,5.964847
1093.750000,5.928127
1098.632812,5.935801
1103.515625,5.923440
1108.398438,5.909513
1113.281250,5.933037
1118.164062,5.946511
1123.046875,5.923986
1127.929688,5.898929
1132.812500,5.905035
1137.695312,5.906923
1142.578125,5.921053
1147.460938,5.911085
1152.343750,5.915979
1157.226562,5.925714
1162.109375,5.952171
1166.992188,5.959737
1171.875000,5.993390
1176.757812,5.998146
1181.640625,6.014432
1186.523438,5.989477
1191.406250,6.007641
1196.289062,6.027733
1201.171875,6.093540
1206.054688,6.074539
1210.937500,6.121507
1215.820312,6.137822
1220.703125,6.179194
1225.585938,6.231551
1230.468750,6.321870
1235.351562,6.347395
1240.234375,6.367028
1245.117188,6.372206
1250.000000,6.396976
1254.882812,6.381519
1259.765625,6.393824
1264.648438,6.392740
1269.531250,6.399263
1274.414062,6.396113
1279.296875,6.398031
1284.179688,6.398009
1289.062500,6.404155
1293.945312,6.418846
1298.828125,6.425111
1303.710938,6.437036
1308.593750,6.447587
1313.476562,6.443408
1318.359375,6.462647
1323.242188,6.442982
1328.125000,6.433607
1333.007812,6.436419
1337.890625,6.441705
1342.773438,6.413757
1347.656250,6.428365
1352.539062,6.415851
1357.421875,6.423694
1362.304688,6.428031
1367.187500,6.423298
1372.070312,6.411171
1376.953125,6.414989
1381.835938,6.430057
1386.718750,6.443779
1391.601562,6.424599
1396.484375,6.438437
1401.367188,6.434585
1406.250000,6.430070
1411.132812,6.422743
1416.015625,6.431329
1420.898438,6.443696
1425.781250,6.440157
1430.664062,6.409791
1435.546875,6.419044
1440.429688,6.397470
1445.312500,6.402874
1450.195312,6.392418
1455.078125,6.383008
1459.960938,6.391563
1464.843750,6.406176
1469.726562,6.441756
1474.609375,6.429702
1479.492188,6.422222
1484.375000,6.401935
1489.257812,6.407525
1494.140625,6.411144
1499.023438,6.415105
1503.906250,6.378254
1508.789062,6.374217
1513.671875,6.389761
1518.554688,6.383546
1523.437500,6.416203
1528.320312,6.419737
1533.203125,6.431472
1538.085938,6.434158
1542.968750,6.434833
1547.851562,6.417590
1552.734375,6.437155
1557.617188,6.430744
1562.500000,6.455959
1567.382812,6.446070
1572.265625,6.462649
1577.148438,6.444892
1582.031250,6.440488
1586.914062,6.430554
1591.796875,6.419755
1596.679688,6.439373
1601.562500,6.418091
1606.445312,6.412666
1611.328125,6.407593
1616.210938,6.410441
1621.093750,6.400829
1625.976562,6.401894
1630.859375,6.409405
1635.742188,6.412260
1640.625000,6.418363
1645.507812,6.428494
1650.390625,6.415091
1655.273438,6.403650
1660.156250,6.398069
1665.039062,6.386567
1669.921875,6.398491
1674.804688,6.405243
1679.687500,6.391297
1684.570312,6.389656
1689.453125,6.389561
1694.335938,6.403351
1699.218750,6.394768
1704.101562,6.390875
1708.984375,6.396018
1713.867188,6.382488
1718.750000,6.401875
1723.632812,6.406968
1728.515625,6.394866
1733.398438,6.402294
1738.281250,6.428439
1743.164062,6.396224
1748.046875,6.416629
1752.929688,6.407713
1757.812500,6.420656
1762.695312,6.421447
1767.578125,6.439614
1772.460938,6.447454
1777.343750,6.459374
1782.226562,6.464504
1787.109375,6.431706
1791.992188,6.454202
1796.875000,6.453473
1801.757812,6.448372
1806.640625,6.451350
1811.523438,6.438266
1816.406250,6.432012
1821.289062,6.421813
1826.171875,6.434912
1831.054688,6.427892
1835.937500,6.420530
1840.820312,6.422278
1845.703125,6.434112
1850.585938,6.440783
1855.468750,6.425715
1860.351562,6.417375
1865.234375,6.420180
1870.117188,6.429048
1875.000000,6.421784
1879.882812,6.445656
1884.765625,6.473244
1889.648438,6.482069
1894.531250,6.469419
1899.414062,6.492400
1904.296875,6.548176
1909.179688,6.546883
1914.062500,6.553007
1918.945312,6.539744
1923.828125,6.554692
1928.710938,6.575456
1933.593750,6.616678
1938.476562,6.621008
1943.359375,6.632727
1948.242188,6.669004
1953.125000,6.701282
1958.007812,6.722012
1962.890625,6.728648
1967.773438,6.775477
1972.656250,6.814453
1977.539062,6.845269
1982.421875,6.859339
1987.304688,6.872139
1992.187500,6.890387
1997.070312,6.927169
2001.953125,6.941506
2006.835938,6.939802
2011.718750,6.938768
2016.601562,6.932603
2021.484375,6.931170
2026.367188,6.944278
2031.250000,6.949569
2036.132812,6.956888
2041.015625,6.954687
2045.898438,6.950554
2050.781250,6.948605
2055.664062,6.953847
2060.546875,6.952808
2065.429688,6.950554
2070.312500,6.939565
2075.195312,6.953404
2080.078125,6.947439
2084.960938,6.936886
2089.843750,6.938171
2094.726562,6.944575
2099.609375,6.945139
2104.492188,6.948295
2109.375000,6.940018
2114.257812,6.932900
2119.140625,6.927365
2124.023438,6.924001
2128.906250,6.924765
2133.789062,6.936267
2138.671875,6.931872
2143.554688,6.928273
2148.437500,6.924230
2153.320312,6.914450
2158.203125,6.920007
2163.085938,6.923962
2167.968750,6.923809
2172.851562,6.922087
2177.734375,6.924461
2182.617188,6.936077
2187.500000,6.930029
2192.382812,6.925784
2197.265625,6.904540
2202.148438,6.907881
2207.031250,6.907155
2211.914062,6.908627
2216.796875,6.905365
2221.679688,6.916602
2226.562500,6.914649
2231.445312,6.915362
2236.328125,6.911755
2241.210938,6.904802
2246.093750,6.907099
2250.976562,6.909251
2255.859375,6.915955
2260.742188,6.914312
2265.625000,6.910067
2270.507812,6.912920
2275.390625,6.907997
2280.273438,6.909894
2285.156250,6.916455
2290.039062,6.915664
2294.921875,6.908401
2299.804688,6.910904
2304.687500,6.920633
2309.570312,6.923769
2314.453125,6.927960
2319.335938,6.930817
2324.218750,6.942625
2329.101562,6.942267
2333.984375,6.925028
2338.867188,6.916173
2343.750000,6.920277
2348.632812,6.923307
2353.515625,6.925745
2358.398438,6.940885
2363.281250,6.947055
2368.164062,6.945275
2373.046875,6.932741
2377.929688,6.942482
2382.812500,6.956186
2387.695312,6.948240
2392.578125,6.934829
2397.460938,6.937231
2402.343750,6.919428
2407.226562,6.926974
2412.109375,6.921607
2416.992188,6.927392
2421.875000,6.920783
2426.757812,6.942885
2431.640625,6.929505
2436.523438,6.910173
2441.406250,6.918571
2446.289062,6.920877
2451.171875,6.910438
2456.054688,6.920278
2460.937500,6.921870
2465.820312,6.916562
2470.703125,6.915279
2475.585938,6.930407
2480.468750,6.906841
2485.351562,6.909534
2490.234375,6.909388
2495.117188,6.905956
2500.000000,6.907697
2504.882812,6.911442
2509.765625,6.906869
2514.648438,6.905991
2519.531250,6.915026
2524.414062,6.910003
2529.296875,6.900497
2534.179688,6.907725
2539.062500,6.911634
2543.945312,6.913609
2548.828125,6.914359
2553.710938,6.914276
2558.593750,6.919810
2563.476562,6.916273
2568.359375,6.918352
2573.242188,6.916820
2578.125000,6.936319
2583.007812,6.929564
2587.890625,6.928020
2592.773438,6.937351
2597.656250,6.918407
2602.539062,6.918994
2607.421875,6.931223
2612.304688,6.928985
2617.187500,6.923536
2622.070312,6.930530
2626.953125,6.935963
2631.835938,6.932415
2636.718750,6.917467
2641.601562,6.921853
2646.484375,6.922344
2651.367188,6.934039
2656.250000,6.933613
2661.132812,6.932901
2666.015625,6.919089
2670.898438,6.923743
2675.781250,6.928014
2680.664062,6.931300
2685.546875,6.930718
2690.429688,6.940009
2695.312500,6.926873
2700.195312,6.919186
2705.078125,6.921128
2709.960938,6.930253
2714.843750,6.935105
2719.726562,6.930492
2724.609375,6.929775
2729.492188,6.938106
2734.375000,6.931598
2739.257812,6.930319
2744.140625,6.933508
2749.023438,6.934626
2753.906250,6.932143
2758.789062,6.938499
2763.671875,6.938954
2768.554688,6.945057
2773.437500,6.956828
2778.320312,6.954875
2783.203125,6.955030
2788.085938,6.954818
2792.968750,6.964637
2797.851562,6.957431
2802.734375,6.945749
2807.617188,6.950956
2812.500000,6.955233
2817.382812,6.951010
2822.265625,6.953882
2827.148438,6.952558
2832.031250,6.944625
2836.914062,6.931182
2841.796875,6.932300
2846.679688,6.937740
2851.562500,6.934525
2856.445312,6.929806
2861.328125,6.925381
2866.210938,6.942637
2871.093750,6.945303
2875.976562,6.952579
2880.859375,6.956588
2885.742188,6.945570
2890.625000,6.937024
2895.507812,6.955650
2900.390625,6.958712
2905.273438,6.950293
2910.156250,6.955275
2915.039062,6.958658
2919.921875,6.939603
2924.804688,6.933483
2929.687500,6.945835
2934.570312,6.943864
2939.453125,6.926953
2944.335938,6.923023
2949.218750,6.922869
2954.101562,6.927933
2958.984375,6.943478
2963.867188,6.938754
2968.750000,6.937188
2973.632812,6.937066
2978.515625,6.931526
2983.398438,6.920015
2988.281250,6.932590
2993.164062,6.925011
2998.046875,6.922382
3002.929688,6.916652
3007.812500,6.909700
3012.695312,6.904815
3017.578125,6.914587
3022.460938,6.922556
3027.343750,6.923882
3032.226562,6.912654
3037.109375,6.916862
3041.992188,6.912483
3046.875000,6.922868
3051.757812,6.922101
3056.640625,6.916834
3061.523438,6.907889
3066.406250,6.915067
3071.289062,6.918114
3076.171875,6.921636
3081.054688,6.925373
3085.937500,6.916096
3090.820312,6.909340
3095.703125,6.917203
3100.585938,6.927258
3105.468750,6.925981
3110.351562,6.925104
3115.234375,6.928631
3120.117188,6.932293
3125.000000,6.918153
3129.882812,6.916952
3134.765625,6.905152
3139.648438,6.912398
3144.531250,6.917885
3149.414062,6.925696
3154.296875,6.916305
3159.179688,6.910854
3164.062500,6.907717
3168.945312,6.920404
3173.828125,6.922864
3178.710938,6.931973
3183.593750,6.932879
3188.476562,6.925719
3193.359375,6.924720
3198.242188,6.925181
3203.125000,6.923414
3208.007812,6.929531
3212.890625,6.922566
3217.773438,6.921535
3222.656250,6.922780
3227.539062,6.924914
3232.421875,6.926421
3237.304688,6.926612
3242.187500,6.922174
3247.070312,6.920240
3251.953125,6.924571
3256.835938,6.923723
3261.718750,6.924179
3266.601562,6.929773
3271.484375,6.935970
3276.367188,6.940024
3281.250000,6.948822
3286.132812,6.937926
3291.015625,6.938132
3295.898438,6.938856
3300.781250,6.924958
3305.664062,6.937657
3310.546875,6.929643
3315.429688,6.933576
3320.312500,6.943857
3325.195312,6.942975
3330.078125,6.939593
3334.960938,6.934003
3339.843750,6.938730
3344.726562,6.940707
3349.609375,6.967057
3354.492188,6.970230
3359.375000,6.940223
3364.257812,6.939514
3369.140625,6.933290
3374.023438,6.949740
3378.906250,6.947518
3383.789062,6.949301
3388.671875,6.946601
3393.554688,6.939411
3398.437500,6.936942
3403.320312,6.940755
3408.203125,6.942454
3413.085938,6.947698
3417.968750,6.960553
3422.851562,6.968170
3427.734375,6.976174
3432.617188,6.971819
3437.500000,6.966768
3442.382812,6.972186
3447.265625,6.974924
3452.148438,6.968395
3457.031250,6.972453
3461.914062,6.966964
3466.796875,6.972441
3471.679688,6.969660
3476.562500,6.979019
3481.445312,6.996233
3486.328125,6.987890
3491.210938,6.987092
3496.093750,6.967901
3500.976562,6.956936
3505.859375,6.961666
3510.742188,6.973368
3515.625000,6.991526
3520.507812,7.015641
3525.390625,7.005820
3530.273438,6.995613
3535.156250,6.990607
3540.039062,6.986095
3544.921875,6.991738
3549.804688,6.987123
3554.687500,6.989549
3559.570312,6.998654
3564.453125,6.996704
3569.335938,6.998851
3574.218750,7.003601
3579.101562,7.006310
3583.984375,7.001601
3588.867188,7.004479
3593.750000,6.989815
3598.632812,6.981451
3603.515625,6.983088
3608.398438,6.987618
3613.281250,6.992402
3618.164062,6.987555
3623.046875,6.984608
3627.929688,6.973536
3632.812500,6.962697
3637.695312,6.951616
3642.578125,6.954204
3647.460938,6.971586
3652.343750,6.977495
3657.226562,6.971531
3662.109375,6.970931
3666.992188,6.979231
3671.875000,6.986021
3676.757812,6.977515
3681.640625,6.965185
3686.523438,6.964059
3691.406250,6.962811
3696.289062,6.967392
3701.171875,6.946782
3706.054688,6.943367
3710.937500,6.958904
3715.820312,6.965879
3720.703125,6.977766
3725.585938,6.974253
3730.468750,6.986583
3735.351562,6.975320
3740.234375,6.967958
3745.117188,6.979596
3750.000000,6.977812
3754.882812,6.987268
3759.765625,6.984779
3764.648438,6.978514
3769.531250,6.982454
3774.414062,6.985479
3779.296875,6.987290
3784.179688,6.984759
3789.062500,6.979855
3793.945312,6.983517
3798.828125,6.991154
3803.710938,7.004785
3808.593750,7.001528
3813.476562,7.008851
3818.359375,7.011346
3823.242188,7.017588
3828.125000,7.034663
3833.007812,7.047852
3837.890625,7.051163
3842.773438,7.057789
3847.656250,7.056456
3852.539062,7.063640
3857.421875,7.062813
3862.304688,7.079180
3867.187500,7.090105
3872.070312,7.109860
3876.953125,7.125193
3881.835938,7.127974
3886.718750,7.123690
3891.601562,7.149375
3896.484375,7.184875
3901.367188,7.226663
3906.250000,7.236896
3911.132812,7.224425
3916.015625,7.229058
3920.898438,7.226883
3925.781250,7.232337
3930.664062,7.250667
3935.546875,7.262733
3940.429688,7.284042
3945.312500,7.285063
3950.195312,7.312307
3955.078125,7.331292
3959.960938,7.345084
3964.843750,7.342669
3969.726562,7.339874
3974.609375,7.339198
3979.492188,7.366346
3984.375000,7.375988
3989.257812,7.361115
3994.140625,7.385432
3999.023438,7.413701
4003.906250,7.417592
4008.789062,7.412205
4013.671875,7.416154
4018.554688,7.413060
4023.437500,7.417815
4028.320312,7.427594
4033.203125,7.423813
4038.085938,7.418806
4042.968750,7.414931
4047.851562,7.421186
4052.734375,7.426149
4057.617188,7.428512
4062.500000,7.431271
4067.382812,7.431442
4072.265625,7.434003
4077.148438,7.425278
4082.031250,7.419868
4086.914062,7.416910
4091.796875,7.414777
4096.679688,7.414354
4101.562500,7.415258
4106.445312,7.405273
4111.328125,7.406831
4116.210938,7.415630
4121.093750,7.407850
4125.976562,7.413552
4130.859375,7.415517
4135.742188,7.427038
4140.625000,7.433773
4145.507812,7.421448
4150.390625,7.420628
4155.273438,7.419321
4160.156250,7.421043
4165.039062,7.421562
4169.921875,7.409889
4174.804688,7.418626
4179.687500,7.422601
4184.570312,7.424336
4189.453125,7.423799
4194.335938,7.423391
4199.218750,7.427740
4204.101562,7.426267
4208.984375,7.428894
4213.867188,7.426751
4218.750000,7.421304
4223.632812,7.419956
4228.515625,7.416050
4233.398438,7.409589
4238.281250,7.407174
4243.164062,7.407119
4248.046875,7.404032
4252.929688,7.402712
4257.812500,7.403819
4262.695312,7.405415
4267.578125,7.408179
4272.460938,7.413533
4277.343750,7.404015
4282.226562,7.402992
4287.109375,7.407693
4291.992188,7.414435
4296.875000,7.425896
4301.757812,7.426074
4306.640625,7.424311
4311.523438,7.424756
4316.406250,7.413357
4321.289062,7.405191
4326.171875,7.400378
4331.054688,7.402487
4335.937500,7.407726
4340.820312,7.408274
4345.703125,7.414207
4350.585938,7.417977
4355.468750,7.416412
4360.351562,7.410359
4365.234375,7.407413
4370.117188,7.402504
4375.000000,7.393600
4379.882812,7.396426
4384.765625,7.408666
4389.648438,7.407400
4394.531250,7.407169
4399.414062,7.413458
4404.296875,7.408156
4409.179688,7.408054
4414.062500,7.398584
4418.945312,7.397957
4423.828125,7.398367
4428.710938,7.402131
4433.593750,7.395686
4438.476562,7.400311
4443.359375,7.399414
4448.242188,7.398570
4453.125000,7.397183
4458.007812,7.401516
4462.890625,7.397142
4467.773438,7.398289
4472.656250,7.397335
4477.539062,7.389684
4482.421875,7.384532
4487.304688,7.379505
4492.187500,7.386978
4497.070312,7.391551
4501.953125,7.384024
4506.835938,7.391253
4511.718750,7.399103
4516.601562,7.396432
4521.484375,7.397160
4526.367188,7.391315
4531.250000,7.388544
4536.132812,7.393872
4541.015625,7.402460
4545.898438,7.403608
4550.781250,7.403947
4555.664062,7.393489
4560.546875,7.390026
4565.429688,7.386829
4570.312500,7.385745
4575.195312,7.383919
4580.078125,7.388466
4584.960938,7.396552
4589.843750,7.396060
4594.726562,7.399657
4599.609375,7.403765
4604.492188,7.390397
4609.375000,7.385585
4614.257812,7.381374
4619.140625,7.393651
4624.023438,7.398234
4628.906250,7.400911
4633.789062,7.398928
4638.671875,7.400250
4643.554688,7.389071
4648.437500,7.391527
4653.320312,7.396865
4658.203125,7.404301
4663.085938,7.406930
4667.968750,7.414539
4672.851562,7.417791
4677.734375,7.409692
4682.617188,7.416475
4687.500000,7.414847
4692.382812,7.417987
4697.265625,7.420472
4702.148438,7.425336
4707.031250,7.421325
4711.914062,7.436412
4716.796875,7.440539
4721.679688,7.454512
4726.562500,7.453307
4731.445312,7.457933
4736.328125,7.465409
4741.210938,7.462813
4746.093750,7.472344
4750.976562,7.486021
4755.859375,7.490091
4760.742188,7.484467
4765.625000,7.481676
4770.507812,7.484288
4775.390625,7.499502
4780.273438,7.510400
4785.156250,7.519228
4790.039062,7.523896
4794.921875,7.549008
4799.804688,7.548981
4804.687500,7.544351
4809.570312,7.543304
4814.453125,7.553354
4819.335938,7.569594
4824.218750,7.584241
4829.101562,7.585138
4833.984375,7.590156
4838.867188,7.611587
4843.750000,7.629329
4848.632812,7.641582
4853.515625,7.663825
4858.398438,7.681349
4863.281250,7.689945
4868.164062,7.683521
4873.046875,7.683632
4877.929688,7.706724
4882.812500,7.729853
4887.695312,7.740268
4892.578125,7.743080
4897.460938,7.757344
4902.343750,7.768701
4907.226562,7.780026
4912.109375,7.773106
4916.992188,7.774116
4921.875000,7.791489
4926.757812,7.798118
4931.640625,7.799110
4936.523438,7.795999
4941.406250,7.795603
4946.289062,7.811094
4951.171875,7.825639
4956.054688,7.839212
4960.937500,7.837072
4965.820312,7.824840
4970.703125,7.812270
4975.585938,7.806479
4980.468750,7.815584
4985.351562,7.815209
4990.234375,7.813228
4995.117188,7.807711
5000.000000,7.819052
