freq_hz,psd_fake
79.687500,0.000033
80.000000,0.000028
80.312500,0.000028
80.625000,0.000024
80.937500,0.000028
81.250000,0.000049
81.562500,0.000047
81.875000,0.000034
82.187500,0.000046
82.500000,0.000037
82.812500,0.000074
83.125000,0.000176
83.437500,0.000156
83.750000,0.000098
84.062500,0.000127
84.375000,0.000118
84.687500,0.000121
85.000000,0.000140
85.312500,0.000088
85.625000,0.000092
85.937500,0.000094
86.250000,0.000113
86.562500,0.000197
86.875000,0.000239
87.187500,0.000554
87.500000,0.001020
87.812500,0.000744
88.125000,0.000223
88.437500,0.000067
88.750000,0.000112
89.062500,0.000119
89.375000,0.000112
89.687500,0.000073
90.000000,0.000050
90.312500,0.000048
90.625000,0.000028
90.937500,0.000015
91.250000,0.000036
91.562500,0.000064
91.875000,0.000198
92.187500,0.000500
92.500000,0.000851
92.812500,0.000819
93.125000,0.000347
93.437500,0.000105
93.750000,0.000085
94.062500,0.000067
94.375000,0.000015
94.687500,0.000057
95.000000,0.000099
95.312500,0.000055
95.625000,0.000111
95.937500,0.000230
96.250000,0.000197
96.562500,0.000171
96.875000,0.000312
97.187500,0.000579
97.500000,0.001201
97.812500,0.002144
98.125000,0.004399
98.437500,0.005753
98.750000,0.002205
99.062500,0.000786
99.375000,0.000237
99.687500,0.000105
100.000000,0.000200
100.312500,0.000138
100.625000,0.000078
100.937500,0.000044
101.250000,0.000030
101.562500,0.000040
101.875000,0.000033
102.187500,0.000023
102.500000,0.000034
102.812500,0.000040
103.125000,0.000051
103.437500,0.000069
103.750000,0.000091
104.062500,0.000131
104.375000,0.000130
104.687500,0.000101
105.000000,0.000081
105.312500,0.000063
105.625000,0.000048
105.937500,0.000086
106.250000,0.000086
106.562500,0.000047
106.875000,0.000070
107.187500,0.000063
107.500000,0.000047
107.812500,0.000043
108.125000,0.000092
108.437500,0.000118
108.750000,0.000197
109.062500,0.000142
109.375000,0.000224
109.687500,0.000529
110.000000,0.000817
110.312500,0.000549
110.625000,0.000145
110.937500,0.000098
111.250000,0.000093
111.562500,0.000110
111.875000,0.000093
112.187500,0.000135
112.500000,0.000113
112.812500,0.000111
113.125000,0.000126
113.437500,0.000122
113.750000,0.000161
114.062500,0.000144
114.375000,0.000152
114.687500,0.000184
115.000000,0.000142
115.312500,0.000166
115.625000,0.000466
115.937500,0.001048
116.250000,0.001305
116.562500,0.001064
116.875000,0.000718
117.187500,0.000609
117.500000,0.000727
117.812500,0.000641
118.125000,0.000344
118.437500,0.000209
118.750000,0.000173
119.062500,0.000104
119.375000,0.000046
119.687500,0.000027
120.000000,0.000034
120.312500,0.000062
120.625000,0.000072
120.937500,0.000095
121.250000,0.000090
121.562500,0.000083
121.875000,0.000055
122.187500,0.000045
122.500000,0.000041
122.812500,0.000056
123.125000,0.000029
123.437500,0.000026
123.750000,0.000028
124.062500,0.000028
124.375000,0.000048
124.687500,0.000068
125.000000,0.000045
125.312500,0.000025
125.625000,0.000015
125.937500,0.000014
126.250000,0.000025
126.562500,0.000023
126.875000,0.000029
127.187500,0.000031
127.500000,0.000020
127.812500,0.000016
128.125000,0.000018
128.437500,0.000021
128.750000,0.000016
129.062500,0.000029
129.375000,0.000056
129.687500,0.000130
130.000000,0.000398
130.312500,0.000977
130.625000,0.001150
130.937500,0.001082
131.250000,0.001019
131.562500,0.000688
131.875000,0.000473
132.187500,0.000251
132.500000,0.000111
132.812500,0.000051
133.125000,0.000027
133.437500,0.000044
133.750000,0.000034
134.062500,0.000021
134.375000,0.000028
134.687500,0.000021
135.000000,0.000019
135.312500,0.000019
135.625000,0.000025
135.937500,0.000020
136.250000,0.000019
136.562500,0.000026
136.875000,0.000031
137.187500,0.000033
137.500000,0.000030
137.812500,0.000012
138.125000,0.000014
138.437500,0.000026
138.750000,0.000022
139.062500,0.000023
139.375000,0.000021
139.687500,0.000021
140.000000,0.000019
140.312500,0.000024
140.625000,0.000032
140.937500,0.000023
141.250000,0.000033
141.562500,0.000042
141.875000,0.000024
142.187500,0.000018
142.500000,0.000034
142.812500,0.000030
143.125000,0.000023
143.437500,0.000030
143.750000,0.000021
144.062500,0.000020
144.375000,0.000018
144.687500,0.000023
145.000000,0.000023
145.312500,0.000055
145.625000,0.000043
145.937500,0.000082
146.250000,0.000113
146.562500,0.000218
146.875000,0.000677
147.187500,0.000847
147.500000,0.000341
147.812500,0.000156
148.125000,0.000167
148.437500,0.000164
148.750000,0.000169
149.062500,0.000120
149.375000,0.000060
149.687500,0.000074
150.000000,0.000063
150.312500,0.000051
150.625000,0.000069
150.937500,0.000035
151.250000,0.000010
151.562500,0.000028
151.875000,0.000041
152.187500,0.000035
152.500000,0.000035
152.812500,0.000033
153.125000,0.000023
153.437500,0.000020
153.750000,0.000020
154.062500,0.000036
154.375000,0.000048
154.687500,0.000038
155.000000,0.000044
155.312500,0.000064
155.625000,0.000051
155.937500,0.000065
156.250000,0.000108
156.562500,0.000137
156.875000,0.000076
157.187500,0.000050
157.500000,0.000075
157.812500,0.000078
158.125000,0.000044
158.437500,0.000041
158.750000,0.000100
159.062500,0.000085
159.375000,0.000056
159.687500,0.000121
160.000000,0.000149
160.312500,0.000140
160.625000,0.000123
160.937500,0.000067
161.250000,0.000079
161.562500,0.000105
161.875000,0.000093
162.187500,0.000075
162.500000,0.000065
162.812500,0.000081
163.125000,0.000248
163.437500,0.000349
163.750000,0.000426
164.062500,0.000438
164.375000,0.000316
164.687500,0.000174
165.000000,0.000093
165.312500,0.000084
165.625000,0.000078
165.937500,0.000067
166.250000,0.000049
166.562500,0.000051
166.875000,0.000081
167.187500,0.000066
167.500000,0.000043
167.812500,0.000045
168.125000,0.000043
168.437500,0.000037
168.750000,0.000051
169.062500,0.000081
169.375000,0.000077
169.687500,0.000058
170.000000,0.000049
170.312500,0.000043
170.625000,0.000048
170.937500,0.000051
171.250000,0.000042
171.562500,0.000051
171.875000,0.000051
172.187500,0.000039
172.500000,0.000037
172.812500,0.000051
173.125000,0.000093
173.437500,0.000092
173.750000,0.000109
174.062500,0.000071
174.375000,0.000069
174.687500,0.000163
175.000000,0.000222
175.312500,0.000313
175.625000,0.000224
175.937500,0.000127
176.250000,0.000052
176.562500,0.000031
176.875000,0.000042
177.187500,0.000051
177.500000,0.000034
177.812500,0.000023
178.125000,0.000021
178.437500,0.000019
178.750000,0.000025
179.062500,0.000022
179.375000,0.000020
179.687500,0.000020
180.000000,0.000024
180.312500,0.000025
180.625000,0.000015
180.937500,0.000015
181.250000,0.000022
181.562500,0.000017
181.875000,0.000014
182.187500,0.000014
182.500000,0.000014
182.812500,0.000015
183.125000,0.000019
183.437500,0.000019
183.750000,0.000023
184.062500,0.000027
184.375000,0.000031
184.687500,0.000042
185.000000,0.000048
185.312500,0.000038
185.625000,0.000019
185.937500,0.000023
186.250000,0.000019
186.562500,0.000018
186.875000,0.000013
187.187500,0.000013
187.500000,0.000021
187.812500,0.000024
188.125000,0.000022
188.437500,0.000013
188.750000,0.000011
189.062500,0.000013
189.375000,0.000013
189.687500,0.000014
190.000000,0.000015
190.312500,0.000015
190.625000,0.000014
190.937500,0.000013
191.250000,0.000008
191.562500,0.000014
191.875000,0.000018
192.187500,0.000015
192.500000,0.000015
192.812500,0.000007
193.125000,0.000009
193.437500,0.000014
193.750000,0.000016
194.062500,0.000021
194.375000,0.000022
194.687500,0.000018
195.000000,0.000021
195.312500,0.000020
195.625000,0.000018
195.937500,0.000029
196.250000,0.000033
196.562500,0.000082
196.875000,0.000168
197.187500,0.000072
197.500000,0.000028
197.812500,0.000026
198.125000,0.000012
198.437500,0.000013
198.750000,0.000016
199.062500,0.000011
199.375000,0.000007
199.687500,0.000006
200.000000,0.000012
200.312500,0.000013
200.625000,0.000013
200.937500,0.000014
201.250000,0.000012
201.562500,0.000013
201.875000,0.000019
202.187500,0.000015
202.500000,0.000008
202.812500,0.000008
203.125000,0.000013
203.437500,0.000022
203.750000,0.000028
204.062500,0.000018
204.375000,0.000019
204.687500,0.000028
205.000000,0.000013
205.312500,0.000009
205.625000,0.000013
205.937500,0.000011
206.250000,0.000007
206.562500,0.000006
206.875000,0.000005
207.187500,0.000006
207.500000,0.000008
207.812500,0.000011
208.125000,0.000011
208.437500,0.000020
208.750000,0.000030
209.062500,0.000029
209.375000,0.000016
209.687500,0.000013
210.000000,0.000010
210.312500,0.000005
210.625000,0.000009
210.937500,0.000011
211.250000,0.000008
211.562500,0.000010
211.875000,0.000010
212.187500,0.000008
212.500000,0.000007
212.812500,0.000005
213.125000,0.000008
213.437500,0.000006
213.750000,0.000007
214.062500,0.000005
214.375000,0.000009
214.687500,0.000013
215.000000,0.000013
215.312500,0.000008
215.625000,0.000006
215.937500,0.000008
216.250000,0.000011
216.562500,0.000007
216.875000,0.000007
217.187500,0.000009
217.500000,0.000013
217.812500,0.000015
218.125000,0.000017
218.437500,0.000022
218.750000,0.000018
219.062500,0.000020
219.375000,0.000095
219.687500,0.000137
220.000000,0.000040
220.312500,0.000024
220.625000,0.000024
220.937500,0.000013
221.250000,0.000019
221.562500,0.000017
221.875000,0.000013
222.187500,0.000017
222.500000,0.000012
222.812500,0.000013
223.125000,0.000016
223.437500,0.000010
223.750000,0.000013
224.062500,0.000007
224.375000,0.000004
224.687500,0.000005
225.000000,0.000006
225.312500,0.000011
225.625000,0.000007
225.937500,0.000005
226.250000,0.000006
226.562500,0.000009
226.875000,0.000012
227.187500,0.000008
227.500000,0.000005
227.812500,0.000005
228.125000,0.000007
228.437500,0.000009
228.750000,0.000009
229.062500,0.000008
229.375000,0.000004
229.687500,0.000012
230.000000,0.000011
230.312500,0.000008
230.625000,0.000008
230.937500,0.000015
231.250000,0.000017
231.562500,0.000011
231.875000,0.000006
232.187500,0.000006
232.500000,0.000007
232.812500,0.000015
233.125000,0.000010
233.437500,0.000008
233.750000,0.000015
234.062500,0.000015
234.375000,0.000018
234.687500,0.000044
235.000000,0.000056
235.312500,0.000032
235.625000,0.000015
235.937500,0.000014
236.250000,0.000010
236.562500,0.000009
236.875000,0.000009
237.187500,0.000009
237.500000,0.000009
237.812500,0.000009
238.125000,0.000014
238.437500,0.000016
238.750000,0.000012
239.062500,0.000020
239.375000,0.000029
239.687500,0.000024
240.000000,0.000040
240.312500,0.000025
240.625000,0.000017
240.937500,0.000018
241.250000,0.000020
241.562500,0.000021
241.875000,0.000013
242.187500,0.000008
242.500000,0.000007
242.812500,0.000007
243.125000,0.000013
243.437500,0.000009
243.750000,0.000004
244.062500,0.000006
244.375000,0.000005
244.687500,0.000015
245.000000,0.000014
245.312500,0.000014
245.625000,0.000014
245.937500,0.000010
246.250000,0.000007
246.562500,0.000009
246.875000,0.000014
247.187500,0.000022
247.500000,0.000019
247.812500,0.000012
248.125000,0.000013
248.437500,0.000010
248.750000,0.000006
249.062500,0.000008
249.375000,0.000013
249.687500,0.000017
250.000000,0.000012
250.312500,0.000006
250.625000,0.000010
250.937500,0.000014
251.250000,0.000012
251.562500,0.000010
251.875000,0.000011
252.187500,0.000013
252.500000,0.000010
252.812500,0.000007
253.125000,0.000008
253.437500,0.000008
253.750000,0.000010
254.062500,0.000018
254.375000,0.000015
254.687500,0.000012
255.000000,0.000010
255.312500,0.000006
255.625000,0.000008
255.937500,0.000011
256.250000,0.000007
256.562500,0.000010
256.875000,0.000017
257.187500,0.000012
257.500000,0.000009
257.812500,0.000012
258.125000,0.000012
258.437500,0.000008
258.750000,0.000007
259.062500,0.000007
259.375000,0.000008
259.687500,0.000010
260.000000,0.000008
260.312500,0.000007
260.625000,0.000008
260.937500,0.000014
261.250000,0.000022
261.562500,0.000027
261.875000,0.000028
262.187500,0.000025
262.500000,0.000027
262.812500,0.000045
263.125000,0.000043
263.437500,0.000015
263.750000,0.000008
264.062500,0.000009
264.375000,0.000013
264.687500,0.000013
265.000000,0.000013
265.312500,0.000011
265.625000,0.000009
265.937500,0.000006
266.250000,0.000006
266.562500,0.000009
266.875000,0.000008
267.187500,0.000008
267.500000,0.000007
267.812500,0.000004
268.125000,0.000006
268.437500,0.000007
268.750000,0.000010
269.062500,0.000012
269.375000,0.000007
269.687500,0.000008
270.000000,0.000007
270.312500,0.000007
270.625000,0.000009
270.937500,0.000008
271.250000,0.000008
271.562500,0.000005
271.875000,0.000007
272.187500,0.000009
272.500000,0.000008
272.812500,0.000007
273.125000,0.000009
273.437500,0.000009
273.750000,0.000006
274.062500,0.000005
274.375000,0.000004
274.687500,0.000004
275.000000,0.000007
275.312500,0.000011
275.625000,0.000008
275.937500,0.000003
276.250000,0.000004
276.562500,0.000008
276.875000,0.000010
277.187500,0.000012
277.500000,0.000014
277.812500,0.000012
278.125000,0.000008
278.437500,0.000010
278.750000,0.000013
279.062500,0.000007
279.375000,0.000006
279.687500,0.000015
280.000000,0.000025
280.312500,0.000017
280.625000,0.000008
280.937500,0.000008
281.250000,0.000006
281.562500,0.000005
281.875000,0.000006
282.187500,0.000005
282.500000,0.000004
282.812500,0.000005
283.125000,0.000004
283.437500,0.000005
283.750000,0.000008
284.062500,0.000010
284.375000,0.000007
284.687500,0.000005
285.000000,0.000003
285.312500,0.000003
285.625000,0.000004
285.937500,0.000004
286.250000,0.000006
286.562500,0.000011
286.875000,0.000014
287.187500,0.000014
287.500000,0.000007
287.812500,0.000004
288.125000,0.000004
288.437500,0.000004
288.750000,0.000005
289.062500,0.000006
289.375000,0.000006
289.687500,0.000005
290.000000,0.000008
290.312500,0.000007
290.625000,0.000004
290.937500,0.000004
291.250000,0.000005
291.562500,0.000005
291.875000,0.000005
292.187500,0.000004
292.500000,0.000004
292.812500,0.000004
293.125000,0.000004
293.437500,0.000004
293.750000,0.000004
294.062500,0.000005
294.375000,0.000008
294.687500,0.000008
295.000000,0.000011
295.312500,0.000016
295.625000,0.000015
295.937500,0.000007
296.250000,0.000007
296.562500,0.000005
296.875000,0.000004
297.187500,0.000004
297.500000,0.000005
297.812500,0.000006
298.125000,0.000003
298.437500,0.000002
298.750000,0.000003
299.062500,0.000004
299.375000,0.000006
299.687500,0.000005
300.000000,0.000004
300.312500,0.000002
300.625000,0.000003
300.937500,0.000006
301.250000,0.000006
301.562500,0.000007
301.875000,0.000005
302.187500,0.000003
302.500000,0.000005
302.812500,0.000006
303.125000,0.000006
303.437500,0.000006
303.750000,0.000007
304.062500,0.000008
304.375000,0.000009
304.687500,0.000008
305.000000,0.000006
305.312500,0.000005
305.625000,0.000006
305.937500,0.000007
306.250000,0.000006
306.562500,0.000004
306.875000,0.000004
307.187500,0.000003
307.500000,0.000005
307.812500,0.000006
308.125000,0.000005
308.437500,0.000004
308.750000,0.000003
309.062500,0.000005
309.375000,0.000005
309.687500,0.000008
310.000000,0.000005
310.312500,0.000005
310.625000,0.000005
310.937500,0.000005
311.250000,0.000009
311.562500,0.000013
311.875000,0.000011
312.187500,0.000007
312.500000,0.000005
312.812500,0.000005
313.125000,0.000006
313.437500,0.000006
313.750000,0.000003
314.062500,0.000002
314.375000,0.000003
314.687500,0.000003
315.000000,0.000002
315.312500,0.000003
315.625000,0.000004
315.937500,0.000005
316.250000,0.000003
316.562500,0.000002
316.875000,0.000002
317.187500,0.000005
317.500000,0.000004
317.812500,0.000004
318.125000,0.000007
318.437500,0.000007
318.750000,0.000009
319.062500,0.000008
319.375000,0.000004
319.687500,0.000004
320.000000,0.000003
